word,frequency,current_phonetic,effective_phonetic,current_uk,current_us,current_status,expected_uk,expected_us,expected_status,verdict,source_variants,conflict_dialects,candidate_count_uk,candidate_count_us,sources_json
ultramundane,0,/ˈʌltrəˈmʌndeɪn/,/ˈʌltrəˈmʌndeɪn/,,,legacy_single,,,legacy_single,review_no_external_evidence,,,0,0,"{""candidates"": {}, ""status_reason"": ""legacy_single""}"
ultrasonic,21711,/ˌʌltɹəˈsɑnɪk/,/ˌʌltɹəˈsɑnɪk/,,/ˌʌltɹəˈsɑnɪk/,us_only,,/ˌʌltɹəˈsɑnɪk/,us_only,pass,,,0,1,"{""candidates"": {""us"": [{""ipa"": ""/ˌʌltɹəˈsɑnɪk/"", ""source"": ""cmudict"", ""detail"": ""CMU pronunciation 1/1""}]}, ""status_reason"": ""us_only""}"
umbrella,5664,/ʌmˈbrelə/,/ʌmˈbrelə/,/ʌmˈbɹɛlə/,,conflict,/ʌmˈbɹɛlə/,,conflict,review_external_conflict,us,us,2,2,"{""candidates"": {""uk"": [{""ipa"": ""/ʌmˈbɹɛlə/"", ""source"": ""kaikki"", ""detail"": ""general-american received-pronunciation""}, {""ipa"": ""/ʌmˈbɹɛlə/"", ""source"": ""kaikki"", ""detail"": ""general-american received-pronunciation""}], ""us"": [{""ipa"": ""/əmˈbɹɛlə/"", ""source"": ""cmudict"", ""detail"": ""CMU pronunciation 1/2""}, {""ipa"": ""/ˈʌmˌbɹɛlə/"", ""source"": ""cmudict"", ""detail"": ""CMU pronunciation 2/2""}]}, ""status_reason"": ""conflict"", ""source_variants"": [""us""], ""conflict_dialects"": [""us""]}"
unchangeable,27994,/ˌʌnˈtʃeɪndʒəbl/,/ˌʌnˈtʃeɪndʒəbl/,,,legacy_single,,,legacy_single,review_no_external_evidence,,,0,0,"{""candidates"": {}, ""status_reason"": ""legacy_single""}"
unconvincingly,35410,/ʌŋkənvˈɪnsɪŋlɪ/,/ʌŋkənvˈɪnsɪŋlɪ/,,,legacy_single,,,legacy_single,review_no_external_evidence,,,0,0,"{""candidates"": {}, ""status_reason"": ""legacy_single""}"
undecided,10481,/ˌʌndɪˈsaɪdɪd/,/ˌʌndɪˈsaɪdɪd/,,/ˌʌndɪˈsaɪdɪd/,us_only,,/ˌʌndɪˈsaɪdɪd/,us_only,pass,,,0,1,"{""candidates"": {""us"": [{""ipa"": ""/ˌʌndɪˈsaɪdɪd/"", ""source"": ""cmudict"", ""detail"": ""CMU pronunciation 1/1""}]}, ""status_reason"": ""us_only""}"
underdog,12386,/ˈʌndɚˌdɔɡ/,/ˈʌndɚˌdɔɡ/,/ˈʌndəˌdɒɡ/,/ˈʌndɚˌdɔɡ/,verified,/ˈʌndəˌdɒɡ/,/ˈʌndɚˌdɔɡ/,verified,pass,,,1,1,"{""candidates"": {""uk"": [{""ipa"": ""/ˈʌndəˌdɒɡ/"", ""source"": ""kaikki"", ""detail"": ""received-pronunciation""}], ""us"": [{""ipa"": ""/ˈʌndɚˌdɔɡ/"", ""source"": ""cmudict"", ""detail"": ""CMU pronunciation 1/1""}]}, ""status_reason"": ""verified""}"
underlie,7604,/ˌʌndɚˈlaɪ/,/ˌʌndɚˈlaɪ/,/ˌʌndəˈlaɪ/,/ˌʌndɚˈlaɪ/,verified,/ˌʌndəˈlaɪ/,/ˌʌndɚˈlaɪ/,verified,pass,,,1,1,"{""candidates"": {""uk"": [{""ipa"": ""/ˌʌndəˈlaɪ/"", ""source"": ""kaikki"", ""detail"": ""uk""}], ""us"": [{""ipa"": ""/ˌʌndɚˈlaɪ/"", ""source"": ""cmudict"", ""detail"": ""CMU pronunciation 1/1""}]}, ""status_reason"": ""verified""}"
underline,9691,/ˈʌndɚˌlaɪn/,/ˈʌndɚˌlaɪn/,/ˈʌndəˌlaɪn/,/ˈʌndɚˌlaɪn/,verified,/ˈʌndəˌlaɪn/,/ˈʌndɚˌlaɪn/,verified,pass,,,3,1,"{""candidates"": {""uk"": [{""ipa"": ""/ˈʌndəˌlaɪn/"", ""source"": ""kaikki"", ""detail"": ""received-pronunciation""}, {""ipa"": ""/ˈʌndəˌlaɪn/"", ""source"": ""kaikki"", ""detail"": ""received-pronunciation""}, {""ipa"": ""/ˈʌndəˌlaɪn/"", ""source"": ""kaikki"", ""detail"": ""received-pronunciation""}], ""us"": [{""ipa"": ""/ˈʌndɚˌlaɪn/"", ""source"": ""cmudict"", ""detail"": ""CMU pronunciation 1/1""}]}, ""status_reason"": ""verified""}"
underlying,4265,/ˌʌndɚˈlaɪɪŋ/,/ˌʌndɚˈlaɪɪŋ/,,/ˌʌndɚˈlaɪɪŋ/,us_only,,/ˌʌndɚˈlaɪɪŋ/,us_only,pass,,,0,1,"{""candidates"": {""us"": [{""ipa"": ""/ˌʌndɚˈlaɪɪŋ/"", ""source"": ""cmudict"", ""detail"": ""CMU pronunciation 1/1""}]}, ""status_reason"": ""us_only""}"
undermined,43000,/ˌʌndɚˈmaɪnd/,/ˌʌndɚˈmaɪnd/,,/ˌʌndɚˈmaɪnd/,us_only,,/ˌʌndɚˈmaɪnd/,us_only,pass,,,0,1,"{""candidates"": {""us"": [{""ipa"": ""/ˌʌndɚˈmaɪnd/"", ""source"": ""cmudict"", ""detail"": ""CMU pronunciation 1/1""}]}, ""status_reason"": ""us_only""}"
undersell,39886,/ˈʌndɚˌsɛl/,/ˈʌndɚˌsɛl/,,/ˈʌndɚˌsɛl/,us_only,,/ˈʌndɚˌsɛl/,us_only,pass,,,0,1,"{""candidates"": {""us"": [{""ipa"": ""/ˈʌndɚˌsɛl/"", ""source"": ""cmudict"", ""detail"": ""CMU pronunciation 1/1""}]}, ""status_reason"": ""us_only""}"
underwing,44725,/ˈʌndəwɪŋ/,/ˈʌndəwɪŋ/,,,legacy_single,,,legacy_single,review_no_external_evidence,,,0,0,"{""candidates"": {}, ""status_reason"": ""legacy_single""}"
undeveloped,14364,/ˌʌndɪˈvɛləpt/,/ˌʌndɪˈvɛləpt/,,/ˌʌndɪˈvɛləpt/,us_only,,/ˌʌndɪˈvɛləpt/,us_only,pass,,,0,1,"{""candidates"": {""us"": [{""ipa"": ""/ˌʌndɪˈvɛləpt/"", ""source"": ""cmudict"", ""detail"": ""CMU pronunciation 1/1""}]}, ""status_reason"": ""us_only""}"
undisputed,15748,/ˌʌndɪˈspjuːtɪd/,/ˌʌndɪˈspjuːtɪd/,,/ˌʌndɪˈspjuːtɪd/,us_only,,/ˌʌndɪˈspjuːtɪd/,us_only,pass,,,0,1,"{""candidates"": {""us"": [{""ipa"": ""/ˌʌndɪˈspjuːtɪd/"", ""source"": ""cmudict"", ""detail"": ""CMU pronunciation 1/1""}]}, ""status_reason"": ""us_only""}"
une,0,/ˈjuːn/,/ˈjuːn/,,,legacy_single,,,legacy_single,review_no_external_evidence,,,0,0,"{""candidates"": {}, ""status_reason"": ""legacy_single""}"
unenviable,26399,/əˈnɛnˌviːəbəl/,/əˈnɛnˌviːəbəl/,,/əˈnɛnˌviːəbəl/,us_only,,/əˈnɛnˌviːəbəl/,us_only,pass,,,0,1,"{""candidates"": {""us"": [{""ipa"": ""/əˈnɛnˌviːəbəl/"", ""source"": ""cmudict"", ""detail"": ""CMU pronunciation 1/1""}]}, ""status_reason"": ""us_only""}"
uneven,8088,/əˈniːvən/,/əˈniːvən/,,/əˈniːvən/,us_only,,/əˈniːvən/,us_only,pass,,,0,1,"{""candidates"": {""us"": [{""ipa"": ""/əˈniːvən/"", ""source"": ""cmudict"", ""detail"": ""CMU pronunciation 1/1""}]}, ""status_reason"": ""us_only""}"
unexcused,44525,/ˌʌnɪkˈskjuːzdˌ/,/ˌʌnɪkˈskjuːzdˌ/,,,legacy_single,,,legacy_single,review_no_external_evidence,,,0,0,"{""candidates"": {}, ""status_reason"": ""legacy_single""}"
unfamiliar,5911,/ˌʌnfəˈmɪljɚ/,/ˌʌnfəˈmɪljɚ/,,/ˌʌnfəˈmɪljɚ/,us_only,,/ˌʌnfəˈmɪljɚ/,us_only,pass,,,0,1,"{""candidates"": {""us"": [{""ipa"": ""/ˌʌnfəˈmɪljɚ/"", ""source"": ""cmudict"", ""detail"": ""CMU pronunciation 1/1""}]}, ""status_reason"": ""us_only""}"
unfeigned,42325,/ˌʌnˈfeɪnd/,/ˌʌnˈfeɪnd/,,,legacy_single,,,legacy_single,review_no_external_evidence,,,0,0,"{""candidates"": {}, ""status_reason"": ""legacy_single""}"
unfortunate,4970,/ˌʌnˈfɒːtʃənɪt/,/ˌʌnˈfɒːtʃənɪt/,,,conflict,,,conflict,review_external_conflict,uk|us,uk|us,4,2,"{""candidates"": {""uk"": [{""ipa"": ""/ʌnˈfɔːt͡ʃənɪt/"", ""source"": ""kaikki"", ""detail"": ""received-pronunciation""}, {""ipa"": ""/ʌnˈfɔːt͡ʃənət/"", ""source"": ""kaikki"", ""detail"": ""received-pronunciation""}, {""ipa"": ""/ʌnˈfɔːt͡ʃənɪt/"", ""source"": ""kaikki"", ""detail"": ""received-pronunciation""}, {""ipa"": ""/ʌnˈfɔːt͡ʃənət/"", ""source"": ""kaikki"", ""detail"": ""received-pronunciation""}], ""us"": [{""ipa"": ""/ənˈfɔɹtʃənət/"", ""source"": ""cmudict"", ""detail"": ""CMU pronunciation 1/2""}, {""ipa"": ""/ənˈfɔɹtʃunət/"", ""source"": ""cmudict"", ""detail"": ""CMU pronunciation 2/2""}]}, ""status_reason"": ""conflict"", ""source_variants"": [""uk"", ""us""], ""conflict_dialects"": [""uk"", ""us""]}"
uniformitarianism,0,/ˌjuːnɪˌfɔːməˈteərɪənɪzəm/,/juːnɪfɔːmɪˈtɛːɹɪənɪzm/,/juːnɪfɔːmɪˈtɛːɹɪənɪzm/,,uk_only,/juːnɪfɔːmɪˈtɛːɹɪənɪzm/,,uk_only,pass,,,1,0,"{""candidates"": {""uk"": [{""ipa"": ""/juːnɪfɔːmɪˈtɛːɹɪənɪzm/"", ""source"": ""kaikki"", ""detail"": ""uk""}]}, ""status_reason"": ""uk_only""}"
uninformed,17626,/ˌʌnɪnˈfɔɹmd/,/ˌʌnɪnˈfɔɹmd/,,/ˌʌnɪnˈfɔɹmd/,us_only,,/ˌʌnɪnˈfɔɹmd/,us_only,pass,,,0,1,"{""candidates"": {""us"": [{""ipa"": ""/ˌʌnɪnˈfɔɹmd/"", ""source"": ""cmudict"", ""detail"": ""CMU pronunciation 1/1""}]}, ""status_reason"": ""us_only""}"
unintentionally,16125,/ˌʌnɪnˈtenʃənəlɪ/,/ˌʌnɪnˈtenʃənəlɪ/,,,conflict,,,conflict,review_external_conflict,us,us,0,2,"{""candidates"": {""us"": [{""ipa"": ""/ˌʌnɪnˈtɛnʃənəli/"", ""source"": ""cmudict"", ""detail"": ""CMU pronunciation 1/2""}, {""ipa"": ""/ˌʌnɪnˈtɛnʃnəli/"", ""source"": ""cmudict"", ""detail"": ""CMU pronunciation 2/2""}]}, ""status_reason"": ""conflict"", ""source_variants"": [""us""], ""conflict_dialects"": [""us""]}"
unisonant,0,/ˈjuːnɪsənənt/,/ˈjuːnɪsənənt/,,,legacy_single,,,legacy_single,review_no_external_evidence,,,0,0,"{""candidates"": {}, ""status_reason"": ""legacy_single""}"
united,1460,/juˈnaɪtɪd/,/juˈnaɪtɪd/,,/juˈnaɪtɪd/,conflict,,/juˈnaɪtɪd/,conflict,review_external_conflict,uk,uk,4,1,"{""candidates"": {""uk"": [{""ipa"": ""/juːˈnaɪtɪd/"", ""source"": ""kaikki"", ""detail"": ""received-pronunciation""}, {""ipa"": ""/jʊˈnaɪtɪd/"", ""source"": ""kaikki"", ""detail"": ""received-pronunciation""}, {""ipa"": ""/juːˈnaɪtɪd/"", ""source"": ""kaikki"", ""detail"": ""received-pronunciation""}, {""ipa"": ""/jʊˈnaɪtɪd/"", ""source"": ""kaikki"", ""detail"": ""received-pronunciation""}], ""us"": [{""ipa"": ""/juˈnaɪtɪd/"", ""source"": ""cmudict"", ""detail"": ""CMU pronunciation 1/1""}]}, ""status_reason"": ""conflict"", ""source_variants"": [""uk""], ""conflict_dialects"": [""uk""]}"
unity,3749,/ˈjuːnɪtɪ/,/ˈjuːnɪtɪ/,,,conflict,,,conflict,review_external_conflict,uk|us,uk|us,2,2,"{""candidates"": {""uk"": [{""ipa"": ""/ˈjuːnɪti/"", ""source"": ""kaikki"", ""detail"": ""received-pronunciation""}, {""ipa"": ""/ˈjuːnəti/"", ""source"": ""kaikki"", ""detail"": ""received-pronunciation""}], ""us"": [{""ipa"": ""/ˈjuːnəti/"", ""source"": ""cmudict"", ""detail"": ""CMU pronunciation 1/2""}, {""ipa"": ""/ˈjuːnɪti/"", ""source"": ""cmudict"", ""detail"": ""CMU pronunciation 2/2""}]}, ""status_reason"": ""conflict"", ""source_variants"": [""uk"", ""us""], ""conflict_dialects"": [""uk"", ""us""]}"
unlimited,6742,/ˌʌnˈlɪmɪtɪd/,/ˌʌnˈlɪmɪtɪd/,,,conflict,,,conflict,review_external_conflict,us,us,0,2,"{""candidates"": {""us"": [{""ipa"": ""/ənˈlɪmətɪd/"", ""source"": ""cmudict"", ""detail"": ""CMU pronunciation 1/2""}, {""ipa"": ""/ənˈlɪmɪtɪd/"", ""source"": ""cmudict"", ""detail"": ""CMU pronunciation 2/2""}]}, ""status_reason"": ""conflict"", ""source_variants"": [""us""], ""conflict_dialects"": [""us""]}"
unlock,6901,/ənˈlɑk/,/ənˈlɑk/,,/ənˈlɑk/,conflict,,/ənˈlɑk/,conflict,review_external_conflict,uk,uk,6,1,"{""candidates"": {""uk"": [{""ipa"": ""/ʌnˈlɒk/"", ""source"": ""kaikki"", ""detail"": ""received-pronunciation""}, {""ipa"": ""/ʌnˈlɔk/"", ""source"": ""kaikki"", ""detail"": ""british scotland southern standard""}, {""ipa"": ""/ʊnˈlɒk/"", ""source"": ""kaikki"", ""detail"": ""northern-england""}, {""ipa"": ""/ʌnˈlɒk/"", ""source"": ""kaikki"", ""detail"": ""received-pronunciation""}, {""ipa"": ""/ʌnˈlɔk/"", ""source"": ""kaikki"", ""detail"": ""british scotland southern standard""}, {""ipa"": ""/ʊnˈlɒk/"", ""source"": ""kaikki"", ""detail"": ""northern-england""}], ""us"": [{""ipa"": ""/ənˈlɑk/"", ""source"": ""cmudict"", ""detail"": ""CMU pronunciation 1/1""}]}, ""status_reason"": ""conflict"", ""source_variants"": [""uk""], ""conflict_dialects"": [""uk""]}"
unmanned,14126,/ənˈmænd/,/ənˈmænd/,,/ənˈmænd/,us_only,,/ənˈmænd/,us_only,pass,,,0,1,"{""candidates"": {""us"": [{""ipa"": ""/ənˈmænd/"", ""source"": ""cmudict"", ""detail"": ""CMU pronunciation 1/1""}]}, ""status_reason"": ""us_only""}"
unmarried,9465,/ənˈmɛɹid/,/ənˈmɛɹid/,/ʌnˈmæɹid/,/ənˈmɛɹid/,verified,/ʌnˈmæɹid/,/ənˈmɛɹid/,verified,pass,,,2,1,"{""candidates"": {""uk"": [{""ipa"": ""/ʌnˈmæɹid/"", ""source"": ""kaikki"", ""detail"": ""received-pronunciation""}, {""ipa"": ""/ʌnˈmæɹid/"", ""source"": ""kaikki"", ""detail"": ""received-pronunciation""}], ""us"": [{""ipa"": ""/ənˈmɛɹid/"", ""source"": ""cmudict"", ""detail"": ""CMU pronunciation 1/1""}]}, ""status_reason"": ""verified""}"
unnerving,25562,/əˈnɝvɪŋ/,/əˈnɝvɪŋ/,,/əˈnɝvɪŋ/,us_only,,/əˈnɝvɪŋ/,us_only,pass,,,0,1,"{""candidates"": {""us"": [{""ipa"": ""/əˈnɝvɪŋ/"", ""source"": ""cmudict"", ""detail"": ""CMU pronunciation 1/1""}]}, ""status_reason"": ""us_only""}"
unpalatable,23003,/ənˈpælətəbəl/,/ənˈpælətəbəl/,,/ənˈpælətəbəl/,us_only,,/ənˈpælətəbəl/,us_only,pass,,,0,1,"{""candidates"": {""us"": [{""ipa"": ""/ənˈpælətəbəl/"", ""source"": ""cmudict"", ""detail"": ""CMU pronunciation 1/1""}]}, ""status_reason"": ""us_only""}"
unpredictably,25083,/ˌʌnpɹɪˈdɪktəbli/,/ˌʌnpɹɪˈdɪktəbli/,,/ˌʌnpɹɪˈdɪktəbli/,us_only,,/ˌʌnpɹɪˈdɪktəbli/,us_only,pass,,,0,1,"{""candidates"": {""us"": [{""ipa"": ""/ˌʌnpɹɪˈdɪktəbli/"", ""source"": ""cmudict"", ""detail"": ""CMU pronunciation 1/1""}]}, ""status_reason"": ""us_only""}"
unravel,8661,/ənˈɹævəl/,/ənˈɹævəl/,,/ənˈɹævəl/,us_only,,/ənˈɹævəl/,us_only,pass,,,0,1,"{""candidates"": {""us"": [{""ipa"": ""/ənˈɹævəl/"", ""source"": ""cmudict"", ""detail"": ""CMU pronunciation 1/1""}]}, ""status_reason"": ""us_only""}"
unregistered,24166,/ənˈɹɛdʒɪstɚd/,/ənˈɹɛdʒɪstɚd/,,/ənˈɹɛdʒɪstɚd/,us_only,,/ənˈɹɛdʒɪstɚd/,us_only,pass,,,0,1,"{""candidates"": {""us"": [{""ipa"": ""/ənˈɹɛdʒɪstɚd/"", ""source"": ""cmudict"", ""detail"": ""CMU pronunciation 1/1""}]}, ""status_reason"": ""us_only""}"
unreliably,0,/ˌʌnɹɪlˈaɪəblɪ/,/ˌʌnɹɪlˈaɪəblɪ/,,,legacy_single,,,legacy_single,review_no_external_evidence,,,0,0,"{""candidates"": {}, ""status_reason"": ""legacy_single""}"
unschooled,31377,/ˌʌnˈskuːld/,/ˌʌnˈskuːld/,,,legacy_single,,,legacy_single,review_no_external_evidence,,,0,0,"{""candidates"": {}, ""status_reason"": ""legacy_single""}"
unsettling,15466,/ˈʌnˈsetlɪŋ/,/ˈʌnˈsetlɪŋ/,,,conflict,,,conflict,review_external_conflict,us,us,0,2,"{""candidates"": {""us"": [{""ipa"": ""/ənˈsɛtəlɪŋ/"", ""source"": ""cmudict"", ""detail"": ""CMU pronunciation 1/2""}, {""ipa"": ""/ənˈsɛtlɪŋ/"", ""source"": ""cmudict"", ""detail"": ""CMU pronunciation 2/2""}]}, ""status_reason"": ""conflict"", ""source_variants"": [""us""], ""conflict_dialects"": [""us""]}"
untangle,18840,/ənˈtæŋɡəl/,/ənˈtæŋɡəl/,,/ənˈtæŋɡəl/,us_only,,/ənˈtæŋɡəl/,us_only,pass,,,0,1,"{""candidates"": {""us"": [{""ipa"": ""/ənˈtæŋɡəl/"", ""source"": ""cmudict"", ""detail"": ""CMU pronunciation 1/1""}]}, ""status_reason"": ""us_only""}"
untempered,38203,/ˌʌnˈtempəd/,/ˌʌnˈtempəd/,,,legacy_single,,,legacy_single,review_no_external_evidence,,,0,0,"{""candidates"": {}, ""status_reason"": ""legacy_single""}"
untrue,11958,/ənˈtɹuː/,/ənˈtɹuː/,,/ənˈtɹuː/,us_only,,/ənˈtɹuː/,us_only,pass,,,0,1,"{""candidates"": {""us"": [{""ipa"": ""/ənˈtɹuː/"", ""source"": ""cmudict"", ""detail"": ""CMU pronunciation 1/1""}]}, ""status_reason"": ""us_only""}"
unwell,28247,/ənˈwɛl/,/ənˈwɛl/,,/ənˈwɛl/,us_only,,/ənˈwɛl/,us_only,pass,,,0,1,"{""candidates"": {""us"": [{""ipa"": ""/ənˈwɛl/"", ""source"": ""cmudict"", ""detail"": ""CMU pronunciation 1/1""}]}, ""status_reason"": ""us_only""}"
unwillingness,12423,/ənˈwɪlɪŋnɪs/,/ənˈwɪlɪŋnɪs/,,/ənˈwɪlɪŋnɪs/,us_only,,/ənˈwɪlɪŋnɪs/,us_only,pass,,,0,1,"{""candidates"": {""us"": [{""ipa"": ""/ənˈwɪlɪŋnɪs/"", ""source"": ""cmudict"", ""detail"": ""CMU pronunciation 1/1""}]}, ""status_reason"": ""us_only""}"
unyoke,0,/ˌʌnˈjəʊk/,/ʌnˈjəʊk/,/ʌnˈjəʊk/,,uk_only,/ʌnˈjəʊk/,,uk_only,pass,,,1,0,"{""candidates"": {""uk"": [{""ipa"": ""/ʌnˈjəʊk/"", ""source"": ""kaikki"", ""detail"": ""received-pronunciation""}]}, ""status_reason"": ""uk_only""}"
upward,6144,/ˈʌpwɚd/,/ˈʌpwɚd/,/ˈʌpwəd/,/ˈʌpwɚd/,verified,/ˈʌpwəd/,/ˈʌpwɚd/,verified,pass,,,3,1,"{""candidates"": {""uk"": [{""ipa"": ""/ˈʌpwəd/"", ""source"": ""kaikki"", ""detail"": ""received-pronunciation""}, {""ipa"": ""/ˈʌpwəd/"", ""source"": ""kaikki"", ""detail"": ""received-pronunciation""}, {""ipa"": ""/ˈʌpwəd/"", ""source"": ""kaikki"", ""detail"": ""received-pronunciation""}], ""us"": [{""ipa"": ""/ˈʌpwɚd/"", ""source"": ""cmudict"", ""detail"": ""CMU pronunciation 1/1""}]}, ""status_reason"": ""verified""}"
urbanization,13960,/ˌɜːbɐnaɪzˈeɪʃən/,/ˌɜːbɐnaɪzˈeɪʃən/,,,conflict,,,conflict,review_external_conflict,us,us,0,2,"{""candidates"": {""us"": [{""ipa"": ""/ˌɝbənəˈzeɪʃən/"", ""source"": ""cmudict"", ""detail"": ""CMU pronunciation 1/2""}, {""ipa"": ""/ˌɝbənɪˈzeɪʃən/"", ""source"": ""cmudict"", ""detail"": ""CMU pronunciation 2/2""}]}, ""status_reason"": ""conflict"", ""source_variants"": [""us""], ""conflict_dialects"": [""us""]}"
usefulness,9891,/ˈjuːsfəlnəs/,/ˈjuːsfəlnəs/,,/ˈjuːsfəlnəs/,us_only,,/ˈjuːsfəlnəs/,us_only,pass,,,0,1,"{""candidates"": {""us"": [{""ipa"": ""/ˈjuːsfəlnəs/"", ""source"": ""cmudict"", ""detail"": ""CMU pronunciation 1/1""}]}, ""status_reason"": ""us_only""}"
usher,6570,/ˈʌʃɚ/,/ˈʌʃɚ/,,/ˈʌʃɚ/,us_only,,/ˈʌʃɚ/,us_only,pass,,,0,1,"{""candidates"": {""us"": [{""ipa"": ""/ˈʌʃɚ/"", ""source"": ""cmudict"", ""detail"": ""CMU pronunciation 1/1""}]}, ""status_reason"": ""us_only""}"
utilitarian,12219,/juˌtɪləˈtɛɹiən/,/juˌtɪləˈtɛɹiən/,/juːˌtɪlɪˈtɛəɹiən/,/juˌtɪləˈtɛɹiən/,verified,/juːˌtɪlɪˈtɛəɹiən/,/juˌtɪləˈtɛɹiən/,verified,pass,,,2,1,"{""candidates"": {""uk"": [{""ipa"": ""/juːˌtɪlɪˈtɛəɹiən/"", ""source"": ""kaikki"", ""detail"": ""received-pronunciation""}, {""ipa"": ""/juːˌtɪlɪˈtɛəɹiən/"", ""source"": ""kaikki"", ""detail"": ""received-pronunciation""}], ""us"": [{""ipa"": ""/juˌtɪləˈtɛɹiən/"", ""source"": ""cmudict"", ""detail"": ""CMU pronunciation 1/1""}]}, ""status_reason"": ""verified""}"
vacancies,0,/ˈveɪkənsiz/,/ˈveɪkənsiz/,,/ˈveɪkənsiz/,us_only,,/ˈveɪkənsiz/,us_only,pass,,,0,1,"{""candidates"": {""us"": [{""ipa"": ""/ˈveɪkənsiz/"", ""source"": ""cmudict"", ""detail"": ""CMU pronunciation 1/1""}]}, ""status_reason"": ""us_only""}"
vacant,6751,/ˈveɪkənt/,/ˈveɪkənt/,,/ˈveɪkənt/,us_only,,/ˈveɪkənt/,us_only,pass,,,0,1,"{""candidates"": {""us"": [{""ipa"": ""/ˈveɪkənt/"", ""source"": ""cmudict"", ""detail"": ""CMU pronunciation 1/1""}]}, ""status_reason"": ""us_only""}"
vacations,0,/veɪˈkeɪʃənz/,/veɪˈkeɪʃənz/,,/veɪˈkeɪʃənz/,us_only,,/veɪˈkeɪʃənz/,us_only,pass,,,0,1,"{""candidates"": {""us"": [{""ipa"": ""/veɪˈkeɪʃənz/"", ""source"": ""cmudict"", ""detail"": ""CMU pronunciation 1/1""}]}, ""status_reason"": ""us_only""}"
valium,0,/ˈveɪliəm/,/ˈveɪliəm/,,/ˈveɪliəm/,us_only,,/ˈveɪliəm/,us_only,pass,,,0,1,"{""candidates"": {""us"": [{""ipa"": ""/ˈveɪliəm/"", ""source"": ""cmudict"", ""detail"": ""CMU pronunciation 1/1""}]}, ""status_reason"": ""us_only""}"
valse,0,/vɑːls/,/vɑːls/,,,legacy_single,,,legacy_single,review_no_external_evidence,,,0,0,"{""candidates"": {}, ""status_reason"": ""legacy_single""}"
values,0,/ˈvæljuz/,/ˈvæljuz/,,/ˈvæljuz/,us_only,,/ˈvæljuz/,us_only,pass,,,0,1,"{""candidates"": {""us"": [{""ipa"": ""/ˈvæljuz/"", ""source"": ""cmudict"", ""detail"": ""CMU pronunciation 1/1""}]}, ""status_reason"": ""us_only""}"
vegetal,31728,/ˈvɛdʒətəl/,/ˈvɛdʒətəl/,/ˈvɛd͡ʒɨtl̩/,/ˈvɛdʒətəl/,verified,/ˈvɛd͡ʒɨtl̩/,/ˈvɛdʒətəl/,verified,pass,,,2,1,"{""candidates"": {""uk"": [{""ipa"": ""/ˈvɛd͡ʒɨtl̩/"", ""source"": ""kaikki"", ""detail"": ""received-pronunciation""}, {""ipa"": ""/ˈvɛd͡ʒɨtl̩/"", ""source"": ""kaikki"", ""detail"": ""received-pronunciation""}], ""us"": [{""ipa"": ""/ˈvɛdʒətəl/"", ""source"": ""cmudict"", ""detail"": ""CMU pronunciation 1/1""}]}, ""status_reason"": ""verified""}"
verily,37486,/ˈvɛɹɪlɪ/,/ˈvɛɹɪlɪ/,,,conflict,,,conflict,review_external_conflict,uk,uk,2,0,"{""candidates"": {""uk"": [{""ipa"": ""/ˈvɛɹəli/"", ""source"": ""kaikki"", ""detail"": ""uk us""}, {""ipa"": ""/ˈvɛɹɪli/"", ""source"": ""kaikki"", ""detail"": ""uk us""}]}, ""status_reason"": ""conflict"", ""source_variants"": [""uk""], ""conflict_dialects"": [""uk""]}"
vernon,0,/ˈvɝnən/,/ˈvɝnən/,,/ˈvɝnən/,us_only,,/ˈvɝnən/,us_only,pass,,,0,1,"{""candidates"": {""us"": [{""ipa"": ""/ˈvɝnən/"", ""source"": ""cmudict"", ""detail"": ""CMU pronunciation 1/1""}]}, ""status_reason"": ""us_only""}"
vicarious,19968,/vaɪˈkɛɹiəs/,/vaɪˈkɛɹiəs/,,/vaɪˈkɛɹiəs/,conflict,,/vaɪˈkɛɹiəs/,conflict,review_external_conflict,uk,uk,2,1,"{""candidates"": {""uk"": [{""ipa"": ""/vɪˈkɛəɹiəs/"", ""source"": ""kaikki"", ""detail"": ""general-american received-pronunciation""}, {""ipa"": ""/vaɪˈkɛəɹiəs/"", ""source"": ""kaikki"", ""detail"": ""general-american received-pronunciation""}], ""us"": [{""ipa"": ""/vaɪˈkɛɹiəs/"", ""source"": ""cmudict"", ""detail"": ""CMU pronunciation 1/1""}]}, ""status_reason"": ""conflict"", ""source_variants"": [""uk""], ""conflict_dialects"": [""uk""]}"
vice versa,0,/ˈvaɪsvˈɜːsə/,/ˈvaɪsɪˈvɜːsə/,/ˈvaɪsɪˈvɜːsə/,,uk_only,/ˈvaɪsɪˈvɜːsə/,,uk_only,pass,,,1,0,"{""candidates"": {""uk"": [{""ipa"": ""/ˈvaɪsɪˈvɜːsə/"", ""source"": ""kaikki"", ""detail"": ""uk""}]}, ""status_reason"": ""uk_only""}"
victorian,6250,/vɪkˈtɔɹiən/,/vɪkˈtɔɹiən/,,/vɪkˈtɔɹiən/,us_only,,/vɪkˈtɔɹiən/,us_only,pass,,,0,1,"{""candidates"": {""us"": [{""ipa"": ""/vɪkˈtɔɹiən/"", ""source"": ""cmudict"", ""detail"": ""CMU pronunciation 1/1""}]}, ""status_reason"": ""us_only""}"
